code,label
#include <iostream>#include <vector>#include <cmath>#include <string>#include <algorithm>#include <map>#include <set>#include <unordered_map>#include <unordered_set>#include <queue>#include <stack>#include <functional>#include <list>#include <cstring>#include <cctype>#include <cstdlib>#include <ctime>#include <climits>#include <cfloat>#include <cstddef>#include <cassert>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib>#include <cmath>#include <cstdio>#include <cctype>#include <cstring>#include <cstdlib,1
#include <iostream>#include <vector>#include <math.h>using namespace std;int calculateDivisors(int num) {    int count = 0;    for (int i = 1; i <= sqrt(num); i++) {        if (num % i == 0) {            if (num / i == i)                count++;            else                count += 2;        }    }    return count;}int main() {    int n;    cin >> n;    vector<int> nums(n);    for (int i = 0; i < n; i++) {        cin >> nums[i];        cout << calculateDivisors(nums[i]) << endl;    }    return 0;},1
"#include <iostream>#include <cmath>using namespace std;int solve(int a, int divisor) {    if (a == 1)        return 1;    if (a % divisor == 0)        return solve(a / divisor, divisor) + 1;    else        return solve(a, divisor + 1);}int main() {    int m, n;    cin >> m;    while(m--) {        cin >> n;        cout << solve(n, 2) << endl;    }    return 0;}",1
"#include <iostream>
#include <cmath>

int factorization(int num, int i) {
    int j, squ, sum = 1;
    squ = sqrt((double)num);
    for(j = i; j <= squ; j++) {
        if(num % j == 0)
            sum += factorization(num / j, j);
    }
    return sum;
};

int main() {
    int n, i, num;
    std::cin >> n;
    for(i = 0; i < n; i++) {
        std::cin >> num;
        std::cout << factorization(num, 2) << std::endl;
    }
    return 0;
};",1
"#include <iostream>#include <cmath>#include <vector>#include <numeric>using namespace std;int countDivisors(int n, int k) {    vector<int> divisors;    for(int i = k; i <= sqrt(n); i++) {        if(n % i == 0) {            divisors.push_back(countDivisors(n/i, i));        }    }    return accumulate(divisors.begin(), divisors.end(), 1);};int main() {    int n;    cin >> n;    vector<int> numbers(n);    for(int i = 0; i < n; i++) {        cin >> numbers[i];        cout << countDivisors(numbers[i], 2) << endl;    }    return 0;}",1
"#include <iostream>#include <cmath>using namespace std;int primeFactorCount(int, int);int main(){    int n, x;    cin >> n;    while(n--){        cin >> x;        if(x > 3) cout << primeFactorCount(x, 2) + 1 << endl;        else cout << ""1"" << endl;    }    return 0;}int primeFactorCount(int x, int j){    int i, p, count = 0;    p = sqrt(x);    for(i = j; i <= p; i++){        if(x % i == 0) {            count++;            primeFactorCount(x / i, i);        }    }    return count;}",1
"#include <iostream>#include <cstring>#include <cmath>#include <cstdio>#include <vector>#include <algorithm>#include <cstdlib>#include <ctime>#include <cassert>#include <iomanip>#include <map>#include <set>#include <unordered_set>#include <unordered_map>#include <queue>#include <stack>#include <bitset>#include <sstream>#include <fstream>#include <chrono>#include <functional>#include <climits>#include <cfloat>#include <cstring>#include <cctype>#include <cfloat>#include <climits>#include <cctype>#include <cstdlib>#include <ctime>#include <cassert>#include <iomanip>#include <map>#include <set>#include <unordered_set>#include <unordered_map>#include <queue>#include <stack>#include <bitset>#include <sstream>#include <fstream>#include <chrono>#include <functional>using namespace std;int main() { int n, m, kase; cin >> kase; for (; kase > 0; kase--) { cin >> n; m = 0; vector<int> div(n+1, 0); vector<int> divth(n+1, 0); for (int i = 1; i <= n; i++) if (n % i == 0) { div[i] = ++m; divth[m] = i; } vector<vector<int>> f(m+1, vector<int>(m+1, 0)); f[1][1] = 1; for (int i = 2; i <= m; i++) for (int j = 2; j <= i; j++) for (int k = j; k > 1; k--) if (divth[i] % divth[k] == 0) { int ii = divth[i] / divth[k]; int jj = k; if (div[ii] < jj) jj = div[ii]; f[i][j] += f[div[ii]][jj]; } cout << f[m][m] << endl; } return 0; }",1
"#include <iostream> #include <cmath> using namespace std; int f(int c, int divisor) { int count = 1; for (int i = divisor; i < c; i++) { if (c % i == 0) count += f(c / i, i); } return (i == c) ? count : 0; } int main() { int n, c; cin >> n; for (; n > 0; n--) { cin >> c; if (c == 1 || c == 2) cout << ""1\n""; else cout << f(c, 2) << ""\n""; } return 0; }",1
"#include <iostream>
#include <vector>

int countDivisors(int num, int div) {
    int count = 0;
    if (num == 1) {
        return 1;
    } else {
        for (int i = div; i <= num; i++) {
            if (num % i == 0) {
                count += countDivisors(num / i, i);
            }
        }
    }
    return count;
}

int main() {
    int n;
    std::cin >> n;
    std::vector<int> numbers(n);

    for (int i = 0; i < n; i++) {
        std::cin >> numbers[i];
        std::cout << countDivisors(numbers[i], 2) << std::endl;
    }

    return 0;
}",1
"#include <iostream>#include <cmath>#include <vector>#include <cstdlib>#include <algorithm>using namespace std;int factorCount(int num, int divisor) {    int count = 0;    for (int i = divisor; i <= num; i++) {        if (num % i == 0) {            count += factorCount(num / i, i);        }    }    return count;}int main() {    int n, num;    cin >> n;    for (int i = 0; i < n; i++) {        cin >> num;        cout << factorCount(num, 2) << endl;    }    return 0;}",1
"#include <iostream>
using namespace std;

int divide(int n, int i) {
    int count = 0;
    if (n % i == 0) {
        if (n == i) {
            count++;
        }
        for (int j = 2; j <= n / i; j++) {
            count += divide(n / i, j);
        }
    }
    return count;
}

int main() {
    int t, n;
    cin >> t;
    while (t--) {
        cin >> n;
        int sum = 0;
        for (int i = 2; i <= n / 2; i++) {
            sum += divide(n, i);
        }
        cout << sum + 1 << endl;
    }
    return 0;
}",1
"#include <iostream>#include <vector>#include <math.h>using namespace std;int factorize(int n, int divisor) {    int sum = 0;    if(n < divisor)        return 0;    if(n % divisor == 0) {        if(n == divisor)            return 1;        else            sum += factorize(n, divisor + 1) + factorize(n / divisor, divisor);    } else {        sum += factorize(n, divisor + 1);    }    return sum;}int main() {    int test_cases, number;    cin >> test_cases;    for(int i = 0; i < test_cases; i++) {        cin >> number;        cout << factorize(number, 2) << endl;    }    return 0;}",1
"#include <iostream>#include <cmath>#include <vector>#include <algorithm>using namespace std;int count_divisors(int number, int min_divisor) {    if (number < min_divisor)        return 0;    int divisor_count = 1;    for (int divisor = min_divisor; divisor <= sqrt(number); divisor++) {        if (number % divisor == 0) {            divisor_count += count_divisors(number / divisor, divisor);        }    }    return divisor_count;}int main() {    int test_cases, number;    cin >> test_cases;    while (test_cases--) {        cin >> number;        cout << count_divisors(number, 2) << endl;    }    return 0;}",1
"#include <iostream>#include <vector>#include <cmath>using namespace std;int countDivisors(int num) {    int count = 0;    for (int i = 1; i <= sqrt(num); i++) {        if (num % i == 0) {            // If divisors are equal, count only one            if (num / i == i)                count++;            else                count += 2;        }    }    return count;}int main() {    int n;    cin >> n;    vector<int> numbers(n);    for (int i = 0; i < n; i++)        cin >> numbers[i];    for (int num : numbers)        cout << countDivisors(num) << endl;    return 0;}",1
"#include <iostream>#include <vector>#include <cmath>using namespace std;int countDivisors(int num, int a) {    int count = 0;    for (int i = a; i <= num; i++) {        if (num % i == 0) {            count++;        }    }    return count;}int main() {    int n;    cin >> n;    vector<int> a(n);    for (int i = 0; i < n; i++) {        cin >> a[i];    }    vector<int> b(n);    for (int i = 0; i < n; i++) {        b[i] = countDivisors(a[i], 1);    }    for (int i = 0; i < n; i++) {        cout << b[i] << endl;    }    return 0;}",1
"#include <iostream>#include <vector>#include <cmath>using namespace std;int solve(int number, int divisor) {    if (number < 2)        return 0;    if (number == 2)        return 1;    if (divisor >= sqrt(number))        return 1;    if (number % divisor == 0)        return 1 + solve(number / divisor, divisor);    return solve(number, divisor + 1);}int main() {    int t, n;    cin >> t;    while(t--) {        cin >> n;        cout << solve(n, 2) << endl;    }}",1
"#include <iostream>#include <cmath>#include <vector>#include <cstdlib>using namespace std;int countDivisors(int n, int minDivisor) {    int result = 0;    if (minDivisor > n)        return 0;    for (int i = minDivisor; i < n; i++) {        if (n % i == 0)            result += countDivisors(n / i, i);    }    return result;}int main() {    int n, a, t;    cin >> n;    vector<int> results;    for (int i = 0; i < n; i++) {        cin >> a;        t = countDivisors(a, 2);        results.push_back(t);    }    for (int i = 0; i < n - 1; i++)        cout << results[i] << endl;    cout << results[n - 1];    return 0;}",1
#include<iostream>#include<cmath>using namespace std;int factorCount(int num){    int count = 0;    for(int i = 2; i <= sqrt(num); i++){        if(num % i == 0){            if(num / i == i){                count++;            } else {                count += 2;            }        }    }    return count + 1;}int main(){    int n;    cin >> n;    while(n--){        int num;        cin >> num;        cout << factorCount(num) << endl;    }},1
"#include <iostream>#include <vector>#include <cmath>using namespace std;int countDivisors(int number, int divisor){    if (number == 1)        return 1;    int count = 0;    for (int i = divisor; i >= 2; --i){        if (number % i == 0)            count += countDivisors(number / i, i);    }    return count;}int main() {    int n;    cin >> n;    vector<int> numbers(n);    for (int i = 0; i < n; ++i) {        cin >> numbers[i];        cout << countDivisors(numbers[i], numbers[i]) << endl;    }    return 0;}",1
"#include <iostream> int countDivisors(int a, int b) { static int counter = 1; for (int i = b; i <= a; ++i) { if (a % i == 0 && a / i >= i) { ++counter; countDivisors(a / i, i); } } return counter; } int main() { int t, m; std::cin >> t; for (int x = 1; x <= t; ++x) { std::cin >> m; std::cout << countDivisors(m, 2) << std::endl; } return 0; }",1
"#include<iostream>#include<cmath>#include<vector>#include<cmath>#include<algorithm>#include<cmath>using namespace std;int main(){int n, m, num, i;cin >> n;vector<int> numbers(n);for(i = 0; i < n; i++){cin >> m;numbers[i] = m;num = 1;divide(m, 2);cout << num << endl;}return 0;}int divide(int n, int divisor){if(divisor > sqrt(n))return 1;if(n % divisor == 0)return divide(n / divisor, divisor) + 1;else return divide(n, divisor + 1);}",1
